client_id,process_step,Variation,time_diff_seconds
2653125,1,Control,22.0
2653146,1,Test,86.0
2653269,1,Test,0.0
2654002,1,Control,8.0
2654414,1,Test,13.0
2654776,1,Control,34.0
2654796,1,Control,6.0
2654807,1,Control,24.0
2654891,1,Control,14.0
2654965,1,Test,71.0
2655032,1,Test,20.0
2655180,1,Control,17.0
2655375,1,Test,124.0
2655879,1,Control,53.0
2656053,1,Control,0.0
2656252,1,Test,5.0
2656602,1,Control,43.0
2656955,1,Test,9.0
2657038,1,Control,0.0
2657062,1,Control,2.0
2657386,1,Control,13.0
2657642,1,Test,47.0
2657876,1,Test,85.0
2657900,1,Control,16.0
2658149,1,Test,7.0
2658770,1,Test,13.0
2658940,1,Test,6.0
2658964,1,Control,37.0
2659094,1,Test,0.0
2659237,1,Control,32.0
2659289,1,Control,0.0
2659593,1,Test,13.0
2659991,1,Control,23.0
2660120,1,Control,60.00000000000001
2660140,1,Control,43.0
2660768,1,Control,69.0
2660822,1,Test,109.0
2660839,1,Test,10.0
2660945,1,Test,4.0
2661043,1,Test,7.0
2661574,1,Control,117.0
2662280,1,Test,17.0
2662438,1,Control,20.0
2662611,1,Test,41.0
2662902,1,Test,15.000000000000002
2663002,1,Control,45.0
2663347,1,Control,0.0
2663352,1,Test,84.0
2663355,1,Test,22.0
2663673,1,Test,23.0
2663697,1,Control,29.000000000000004
2663775,1,Control,11.0
2664244,1,Control,0.0
2665020,1,Control,162.0
2665162,1,Control,9.0
2665992,1,Control,15.0
2666016,1,Control,10.0
2666114,1,Control,25.0
2666398,1,Control,26.0
2666411,1,Test,10.0
2666616,1,Test,16.0
2666629,1,Test,12.0
2667117,1,Control,118.0
2667434,1,Control,125.0
2667499,1,Test,7.0
2667527,1,Test,6.0
2667550,1,Test,8.0
2668008,1,Control,10.0
2668062,1,Control,24.0
2668148,1,Control,9.0
2668250,1,Test,69.0
2668652,1,Test,0.0
2668666,1,Test,47.0
2669177,1,Control,25.0
2669526,1,Test,34.0
2669712,1,Control,36.0
2669917,1,Test,3.0
2670166,1,Test,0.0
2670282,1,Test,6.0
2671124,1,Test,37.0
2671221,1,Control,15.000000000000002
2671231,1,Control,9.0
2671459,1,Test,0.0
2671678,1,Control,18.0
2671815,1,Control,109.0
2671926,1,Test,0.0
2671983,1,Control,25.0
2672446,1,Test,80.0
2672504,1,Control,18.0
2672778,1,Test,9.0
2672962,1,Test,17.0
2673006,1,Test,7.0
2673051,1,Test,5.0
2673316,1,Test,17.0
2673440,1,Control,12.0
2673789,1,Test,13.0
2674184,1,Test,3.0
2674649,1,Control,18.0
2674901,1,Control,18.0
2675136,1,Control,11.0
2675470,1,Test,6.0
2675631,1,Control,14.0
2676107,1,Test,64.0
2676477,1,Test,9.0
2676574,1,Control,118.0
2677300,1,Control,127.0
2677410,1,Test,9.0
2677821,1,Control,47.0
2677902,1,Test,11.0
2677984,1,Test,5.0
2678115,1,Control,14.0
2678430,1,Test,17.0
2678642,1,Test,8.0
2678732,1,Control,3.0
2678849,1,Control,58.00000000000001
2678865,1,Control,9.0
2679453,1,Control,9.0
2679854,1,Control,40.0
2679859,1,Test,85.0
2679961,1,Control,13.0
2680137,1,Control,67.0
2680334,1,Test,11.0
2680464,1,Control,8.0
2680639,1,Test,9.0
2680710,1,Test,20.0
2680768,1,Test,4.0
2680789,1,Test,4.0
2681216,1,Test,6.0
2681612,1,Control,17.0
2681771,1,Test,13.0
2681891,1,Control,0.0
2681968,1,Test,61.00000000000001
2682046,1,Control,0.0
2682091,1,Control,12.0
2682870,1,Test,13.0
2682989,1,Test,146.0
2683014,1,Control,18.0
2683226,1,Control,51.0
2683336,1,Control,30.000000000000004
2683656,1,Test,9.0
2683922,1,Test,11.0
2683949,1,Test,138.0
2684004,1,Control,117.0
2684020,1,Test,91.0
2684049,1,Test,86.0
2684169,1,Test,7.0
2684246,1,Control,40.0
2685095,1,Test,26.0
2685663,1,Test,47.0
2685804,1,Control,49.0
2685910,1,Test,63.00000000000001
2686029,1,Control,26.0
2686458,1,Test,13.0
2686544,1,Control,12.0
2686581,1,Test,9.0
2686820,1,Control,12.0
2686877,1,Control,63.0
2687012,1,Control,75.0
2687189,1,Test,11.0
2687251,1,Test,24.0
2687712,1,Test,30.0
2688057,1,Control,23.0
2688470,1,Control,113.0
2688516,1,Test,12.0
2688576,1,Control,97.0
2689307,1,Test,6.0
2689442,1,Control,18.0
2689588,1,Test,112.0
2689677,1,Test,18.0
2689878,1,Test,109.0
2689880,1,Test,8.0
2691102,1,Control,7.0
2691313,1,Test,110.0
2691460,1,Test,73.0
2691632,1,Test,50.0
2692109,1,Control,26.0
2692143,1,Test,15.000000000000002
2692181,1,Test,5.0
2692189,1,Control,14.0
2692249,1,Test,8.0
2692743,1,Test,3.0
2692859,1,Control,92.0
2692947,1,Control,0.0
2693087,1,Test,13.0
2693746,1,Control,15.000000000000002
2693752,1,Test,161.0
2694302,1,Control,78.0
2694857,1,Control,59.0
2694902,1,Control,111.00000000000001
2695351,1,Test,7.0
2695688,1,Control,25.0
2696301,1,Test,50.0
2697037,1,Test,11.0
2697914,1,Control,13.0
2698218,1,Test,4.0
2698239,1,Test,100.0
2698324,1,Control,8.0
2698538,1,Test,22.0
2698849,1,Control,55.0
2699963,1,Test,9.0
2700087,1,Test,93.0
2700111,1,Test,161.0
2700187,1,Control,10.0
2700367,1,Test,9.0
2700516,1,Control,7.0
2701022,1,Control,0.0
2702463,1,Test,34.0
2702504,1,Test,8.0
2703317,1,Test,7.0
2703469,1,Test,17.0
2704676,1,Test,106.0
2704747,1,Control,73.0
2704884,1,Control,28.0
2705941,1,Test,14.0
2706171,1,Test,25.0
2706190,1,Control,47.0
2706512,1,Control,9.0
2706662,1,Control,38.0
2706793,1,Test,29.0
2707225,1,Control,0.0
2707257,1,Control,10.0
2707817,1,Test,0.0
2707834,1,Test,41.0
2708001,1,Control,3.0
2708318,1,Test,4.0
2708604,1,Test,150.0
2708685,1,Control,33.0
2708760,1,Control,5.0
2709011,1,Test,41.0
2709119,1,Control,0.0
2709237,1,Test,51.0
2709351,1,Test,0.0
2709693,1,Control,8.0
2709822,1,Control,11.0
2709963,1,Test,0.0
2710107,1,Control,66.0
2710360,1,Control,15.000000000000002
2710593,1,Test,50.0
2710916,1,Control,55.0
2711017,1,Test,22.0
2711126,1,Control,7.0
2711657,1,Control,26.0
2711775,1,Test,0.0
2711885,1,Test,121.0
2711899,1,Test,10.0
2711963,1,Test,87.0
2711987,1,Control,5.0
2712083,1,Control,0.0
2712440,1,Control,0.0
2712496,1,Control,12.0
2712519,1,Control,34.0
2713154,1,Control,19.0
2713833,1,Test,66.0
2714285,1,Control,62.00000000000001
2714519,1,Test,6.0
2714618,1,Test,30.0
2714848,1,Control,14.0
2714922,1,Control,7.0
2714945,1,Control,5.0
2715028,1,Test,60.0
2715416,1,Control,41.0
2715671,1,Test,10.0
2715696,1,Control,38.0
2715707,1,Control,6.0
2716041,1,Control,0.0
2716977,1,Test,11.0
2717233,1,Test,21.0
2717283,1,Test,7.0
2717408,1,Test,12.0
2717499,1,Test,51.0
2717623,1,Test,29.000000000000004
2717723,1,Control,55.0
2717764,1,Test,6.0
2717799,1,Control,165.0
2718368,1,Control,8.0
2718542,1,Test,11.0
2719237,1,Test,114.0
2719667,1,Test,10.0
2719803,1,Control,0.0
2719973,1,Test,16.0
2720367,1,Control,5.0
2721185,1,Test,15.0
2721873,1,Test,89.0
2721980,1,Test,25.0
2722104,1,Control,0.0
2722728,1,Test,27.0
2722729,1,Test,19.0
2722950,1,Control,13.0
2723013,1,Control,134.0
2723277,1,Test,28.0
2723667,1,Control,84.0
2723801,1,Control,52.0
2724633,1,Control,39.0
2725090,1,Test,112.0
2725506,1,Test,9.0
2725562,1,Control,8.0
2725837,1,Control,0.0
2725900,1,Control,16.0
2726231,1,Control,8.0
2726407,1,Control,3.0
2726591,1,Test,10.0
2726724,1,Control,0.0
2727344,1,Test,48.0
2727403,1,Control,14.0
2727788,1,Test,0.0
2727819,1,Test,67.0
2728127,1,Test,9.0
2728663,1,Test,0.0
2729240,1,Test,13.0
2729855,1,Control,52.0
2730048,1,Test,3.0
2730316,1,Control,157.0
2731088,1,Control,26.0
2731499,1,Control,22.0
2731841,1,Test,13.0
2732545,1,Test,17.0
2732841,1,Control,35.0
2733173,1,Test,11.0
2733202,1,Control,50.0
2733370,1,Test,19.0
2733707,1,Control,9.0
2733721,1,Control,9.0
2734031,1,Test,9.0
2734118,1,Test,9.0
2734119,1,Test,4.0
2734383,1,Control,28.0
2734496,1,Test,11.0
2735156,1,Test,18.0
2735247,1,Control,35.0
2735258,1,Test,13.0
2735464,1,Control,10.0
2735478,1,Control,49.0
2735502,1,Test,8.0
2735984,1,Control,83.0
2736143,1,Control,44.0
2736294,1,Test,165.0
2736584,1,Test,25.0
2737360,1,Test,4.0
2737577,1,Test,5.0
2738051,1,Control,58.0
2738233,1,Test,15.0
2738404,1,Test,12.0
2738595,1,Control,17.0
2738677,1,Test,6.0
2739169,1,Test,8.0
2740069,1,Test,5.0
2740227,1,Control,15.000000000000002
2740285,1,Test,51.0
2740441,1,Control,19.0
2740721,1,Test,0.0
2741439,1,Test,0.0
2741618,1,Test,31.0
2741861,1,Control,109.0
2742781,1,Test,4.0
2743053,1,Test,16.0
2743662,1,Test,9.0
2743914,1,Control,12.0
2743993,1,Test,106.0
2744178,1,Control,159.0
2744192,1,Test,136.0
2744682,1,Control,13.0
2744794,1,Control,29.000000000000004
2745495,1,Test,128.0
2745600,1,Test,89.0
2745626,1,Test,6.0
2745943,1,Test,13.0
2745972,1,Test,9.0
2746029,1,Control,17.0
2746886,1,Control,6.0
2747302,1,Control,4.0
2747345,1,Test,84.0
2747401,1,Test,43.0
2747440,1,Control,14.0
2747819,1,Test,24.0
2748333,1,Test,7.0
2748394,1,Test,137.0
2748753,1,Test,7.0
2748869,1,Control,20.0
2748956,1,Control,22.0
2748973,1,Control,135.0
2749187,1,Control,9.0
2749235,1,Control,16.0
2750619,1,Test,15.0
2750633,1,Test,7.0
2750787,1,Test,0.0
2750970,1,Control,0.0
2751453,1,Control,7.0
2751460,1,Test,121.0
2751784,1,Test,8.0
2752022,1,Control,11.0
2752072,1,Test,8.0
2752257,1,Test,4.0
2752261,1,Test,18.0
2752791,1,Test,10.0
2753020,1,Test,12.0
2753144,1,Control,21.0
2753304,1,Test,5.0
2753318,1,Test,10.0
2753459,1,Test,80.0
2753644,1,Test,12.0
2753830,1,Test,28.0
2753871,1,Test,9.0
2753930,1,Control,34.0
2754248,1,Test,12.0
2754521,1,Test,13.0
2754680,1,Control,65.0
2754800,1,Control,14.0
2754826,1,Control,12.0
2754872,1,Test,32.0
2754914,1,Control,61.0
2755280,1,Test,9.0
2755989,1,Control,12.0
2756823,1,Control,39.0
2757019,1,Control,5.0
2757093,1,Test,59.0
2757177,1,Test,11.0
2757359,1,Control,10.0
2758168,1,Control,44.0
2758215,1,Control,29.000000000000004
2758274,1,Test,69.0
2758391,1,Control,4.0
2758539,1,Test,5.0
2758714,1,Control,92.0
2759368,1,Control,0.0
2759407,1,Test,7.0
2760021,1,Control,31.000000000000004
2760148,1,Test,96.0
2760289,1,Test,12.0
2760399,1,Control,43.0
2760923,1,Test,3.0
2761743,1,Control,53.0
2761746,1,Control,12.0
2761754,1,Control,0.0
2761846,1,Test,120.00000000000001
2761914,1,Test,5.0
2761917,1,Control,0.0
2761960,1,Test,13.0
2762360,1,Control,36.0
2762435,1,Control,64.0
2762642,1,Control,5.0
2763008,1,Test,30.0
2763314,1,Control,20.0
2763443,1,Test,46.0
2763487,1,Control,22.0
2763922,1,Test,22.0
2764519,1,Control,75.0
2764535,1,Test,4.0
2764821,1,Test,8.0
2764858,1,Control,0.0
2765161,1,Control,6.0
2765335,1,Test,3.0
2765586,1,Test,10.0
2765727,1,Control,4.0
2765920,1,Test,157.0
2766253,1,Test,11.0
2766627,1,Control,10.0
2767171,1,Test,9.0
2767589,1,Control,9.0
2767704,1,Test,142.0
2768437,1,Test,15.000000000000002
2769120,1,Control,0.0
2769154,1,Test,6.0
2769178,1,Control,88.0
2769229,1,Test,32.0
2769340,1,Test,10.0
2769429,1,Test,6.0
2769726,1,Control,22.0
2769749,1,Test,0.0
2769858,1,Test,81.0
2770626,1,Test,5.0
2771150,1,Control,14.0
2771384,1,Control,31.000000000000004
2771405,1,Control,0.0
2771409,1,Control,57.0
2771618,1,Test,41.0
2772297,1,Test,22.0
2772447,1,Control,29.000000000000004
2772609,1,Test,6.0
2773493,1,Control,66.0
2773719,1,Control,12.0
2773934,1,Control,68.0
2774032,1,Test,4.0
2774078,1,Test,9.0
2774213,1,Control,12.0
2775504,1,Test,68.0
2775822,1,Test,4.0
2775837,1,Control,13.0
2775873,1,Test,50.0
2777290,1,Test,11.0
2777442,1,Test,51.0
2778117,1,Test,11.0
2778172,1,Test,7.0
2778415,1,Control,32.0
2778428,1,Control,4.0
2779162,1,Control,29.000000000000004
2779383,1,Control,90.0
2779552,1,Test,27.0
2779621,1,Test,13.0
2779701,1,Test,141.0
2780112,1,Test,5.0
2780782,1,Control,4.0
2781124,1,Control,27.0
2781665,1,Test,9.0
2782008,1,Control,16.0
2782026,1,Test,8.0
2782058,1,Control,8.0
2782533,1,Control,5.0
2782815,1,Control,17.0
2782863,1,Control,15.000000000000002
2783261,1,Test,17.0
2783648,1,Control,9.0
2784264,1,Test,9.0
2784899,1,Test,85.0
2785030,1,Test,4.0
2785115,1,Test,85.0
2785143,1,Test,6.0
2785387,1,Control,50.0
2785390,1,Test,14.0
2785509,1,Test,11.0
2785558,1,Test,17.0
2785619,1,Control,68.0
2785646,1,Test,65.0
2785779,1,Control,4.0
2786042,1,Control,33.0
2786109,1,Test,127.00000000000001
2786226,1,Control,0.0
2786282,1,Control,0.0
2786437,1,Control,10.0
2786535,1,Test,72.0
2787015,1,Control,135.0
2787049,1,Control,25.0
2787096,1,Control,26.0
2787237,1,Control,0.0
2787270,1,Control,94.0
2787388,1,Control,14.0
2787512,1,Control,0.0
2787668,1,Test,26.0
2787673,1,Control,17.0
2788414,1,Test,0.0
2789487,1,Test,6.0
2789495,1,Control,8.0
2790105,1,Control,53.0
2790108,1,Test,7.0
2790268,1,Test,49.0
2790345,1,Control,129.0
2790569,1,Control,17.0
2790623,1,Test,6.0
2790667,1,Test,4.0
2790712,1,Control,15.0
2790745,1,Test,8.0
2791163,1,Control,10.0
2791386,1,Test,4.0
2791395,1,Control,16.0
2791463,1,Control,12.0
2791546,1,Control,0.0
2791552,1,Control,33.0
2791732,1,Control,12.0
2791797,1,Control,54.0
2791866,1,Control,0.0
2792044,1,Test,35.0
2792084,1,Test,30.0
2792305,1,Test,9.0
2792508,1,Control,103.0
2792536,1,Test,22.0
2792598,1,Control,6.0
2793397,1,Test,72.0
2793422,1,Test,5.0
2794479,1,Test,121.00000000000001
2794549,1,Test,8.0
2794902,1,Control,0.0
2795142,1,Control,132.0
2795565,1,Test,38.0
2795570,1,Control,62.00000000000001
2795958,1,Test,10.0
2796926,1,Test,0.0
2796936,1,Control,59.00000000000001
2797091,1,Control,15.000000000000002
2797397,1,Control,74.0
2797503,1,Control,52.0
2797546,1,Control,78.0
2798000,1,Control,7.0
2798135,1,Control,29.000000000000004
2798211,1,Test,99.0
2798244,1,Control,8.0
2798458,1,Control,11.0
2798785,1,Test,0.0
2798922,1,Test,6.0
2799101,1,Test,7.0
2799355,1,Test,13.0
2799407,1,Test,0.0
2799585,1,Test,0.0
2799605,1,Test,5.0
2799623,1,Control,36.0
2799911,1,Test,0.0
2799991,1,Test,39.0
2800338,1,Control,46.0
2800369,1,Control,45.0
2800486,1,Test,4.0
2800558,1,Test,35.0
2800663,1,Control,11.0
2800976,1,Test,4.0
2801133,1,Control,76.0
2802200,1,Control,26.0
2802304,1,Test,109.0
2802456,1,Control,38.0
2802782,1,Test,0.0
2803224,1,Test,7.0
2803523,1,Control,41.0
2803852,1,Control,32.0
2804439,1,Control,0.0
2804455,1,Control,18.0
2804747,1,Test,40.0
2804769,1,Test,10.0
2805278,1,Test,8.0
2805312,1,Test,3.0
2805354,1,Control,38.0
2805420,1,Test,10.0
2805504,1,Control,58.00000000000001
2806047,1,Control,6.0
2806397,1,Control,59.0
2806415,1,Control,0.0
2806504,1,Control,69.0
2806680,1,Test,69.0
2807022,1,Test,9.0
2807639,1,Test,31.000000000000004
2807656,1,Test,5.0
2808156,1,Control,46.0
2808411,1,Control,0.0
2808651,1,Test,10.0
2808682,1,Control,13.0
2808713,1,Test,12.0
2808727,1,Control,48.0
2809024,1,Control,47.0
2809254,1,Test,10.0
2809450,1,Test,43.0
2809453,1,Control,28.0
2809621,1,Control,42.0
2809668,1,Test,13.0
2809689,1,Control,7.0
2809905,1,Test,3.0
2809906,1,Test,0.0
2809916,1,Test,0.0
2809946,1,Control,22.0
2810067,1,Control,0.0
2810081,1,Test,0.0
2810157,1,Test,8.0
2810169,1,Test,0.0
2810377,1,Test,7.0
2810834,1,Test,15.000000000000002
2811304,1,Test,20.0
2811586,1,Control,85.0
2811682,1,Control,14.0
2812048,1,Test,10.0
2812755,1,Control,29.000000000000004
2813430,1,Control,18.0
2813563,1,Test,9.0
2813653,1,Control,9.0
2813826,1,Test,8.0
2814060,1,Control,147.0
2814263,1,Test,8.0
2814384,1,Control,37.0
2814457,1,Test,10.0
2814458,1,Control,60.00000000000001
2814555,1,Test,47.0
2815061,1,Control,68.0
2815071,1,Control,22.0
2815118,1,Control,61.00000000000001
2816492,1,Control,97.0
2817075,1,Control,13.0
2817393,1,Control,13.0
2817519,1,Control,27.0
2817541,1,Test,29.0
2817698,1,Test,14.0
2817916,1,Test,30.000000000000004
2818088,1,Test,11.0
2818136,1,Test,2.0
2818303,1,Control,54.0
2818618,1,Control,0.0
2818717,1,Control,29.000000000000004
2819135,1,Test,17.0
2819141,1,Control,11.0
2819179,1,Test,30.000000000000004
2819518,1,Test,4.0
2819703,1,Test,10.0
2819742,1,Test,5.0
2819916,1,Test,61.0
2819924,1,Control,113.0
2820006,1,Test,18.0
2820615,1,Test,4.0
2820779,1,Control,47.0
2820848,1,Control,10.0
2820986,1,Control,12.0
2820987,1,Control,30.000000000000004
2821005,1,Test,62.00000000000001
2821034,1,Test,18.0
2821165,1,Test,48.0
2821267,1,Control,42.0
2821306,1,Test,125.0
2821517,1,Test,85.0
2821646,1,Test,9.0
2821740,1,Control,3.0
2821818,1,Test,27.0
2821933,1,Test,8.0
2822156,1,Control,0.0
2822255,1,Test,15.000000000000002
2822267,1,Test,89.0
2822607,1,Control,52.0
2822730,1,Control,17.0
2822827,1,Test,45.0
2823318,1,Test,27.0
2823361,1,Test,11.0
2823601,1,Control,83.0
2823639,1,Control,21.0
2823737,1,Control,28.0
2823751,1,Control,158.0
2823820,1,Test,12.0
2824178,1,Test,95.0
2824256,1,Control,105.0
2824309,1,Control,8.0
2824912,1,Control,0.0
2825254,1,Test,17.0
2825376,1,Control,64.0
2825830,1,Control,39.0
2826163,1,Control,39.0
2826172,1,Test,82.0
2826373,1,Control,90.0
2826389,1,Control,4.0
2826504,1,Test,19.0
2826516,1,Test,52.0
2826729,1,Test,14.0
2826827,1,Control,12.0
2826898,1,Test,13.0
2827235,1,Test,6.0
2827581,1,Control,142.0
2828054,1,Control,5.0
2828096,1,Control,109.0
2828146,1,Control,0.0
2828273,1,Control,59.0
2828351,1,Test,14.0
2828426,1,Control,53.0
2828520,1,Control,0.0
2828863,1,Test,13.0
2829025,1,Test,4.0
2829245,1,Control,12.0
2829680,1,Test,5.0
2829817,1,Test,104.0
2830142,1,Control,70.0
2830224,1,Test,150.0
2830236,1,Control,5.0
2831054,1,Test,154.0
2831158,1,Control,20.0
2831189,1,Control,12.0
2831452,1,Control,52.0
2831475,1,Control,15.000000000000002
2831747,1,Test,13.0
2831995,1,Test,69.0
2832271,1,Test,129.0
2832394,1,Control,43.0
2832939,1,Test,16.0
2833457,1,Test,0.0
2833480,1,Control,144.0
2833889,1,Test,143.0
2834150,1,Test,7.0
2834218,1,Control,18.0
2834681,1,Control,0.0
2834996,1,Control,25.0
2835071,1,Test,4.0
2835130,1,Control,0.0
2835195,1,Control,0.0
2835561,1,Control,51.0
2835681,1,Control,10.0
2835689,1,Test,34.0
2836054,1,Control,10.0
2836104,1,Test,158.0
2836159,1,Test,13.0
2836203,1,Control,58.0
2836509,1,Control,13.0
2836704,1,Control,0.0
2837165,1,Test,0.0
2837561,1,Control,9.0
2837581,1,Control,49.0
2837711,1,Test,16.0
2837772,1,Test,33.0
2838107,1,Control,11.0
2838328,1,Test,16.0
2838613,1,Control,13.0
2838884,1,Test,111.0
2839064,1,Control,7.0
2839072,1,Control,61.00000000000001
2839485,1,Test,25.0
2839498,1,Test,0.0
2839600,1,Test,14.0
2839846,1,Control,4.0
2840019,1,Control,130.0
2840579,1,Control,10.0
2840610,1,Control,39.0
2840810,1,Test,10.0
2841010,1,Control,24.0
2841920,1,Test,9.0
2842481,1,Control,11.0
2842705,1,Control,8.0
2843022,1,Test,15.000000000000002
2843287,1,Control,4.0
2843312,1,Test,14.0
2843452,1,Test,6.0
2843606,1,Test,29.000000000000004
2844117,1,Test,9.0
2844207,1,Test,1.0
2844459,1,Control,20.0
2844725,1,Control,7.0
2844839,1,Test,15.000000000000002
2845107,1,Test,89.0
2845257,1,Test,5.0
2846232,1,Test,13.0
2846274,1,Control,20.0
2846287,1,Test,6.0
2846325,1,Control,61.00000000000001
2846646,1,Control,83.0
2846662,1,Control,5.0
2846778,1,Test,15.000000000000002
2847433,1,Control,0.0
2847496,1,Test,20.0
2847543,1,Test,7.0
2847822,1,Control,12.0
2848615,1,Control,33.0
2848642,1,Control,0.0
2848710,1,Test,21.0
2848749,1,Control,122.00000000000001
2849164,1,Control,0.0
2849180,1,Control,55.0
2849212,1,Test,67.0
2849820,1,Test,6.0
2849825,1,Test,18.0
2850288,1,Control,5.0
2850353,1,Test,18.0
2850387,1,Control,10.0
2850550,1,Test,0.0
2850748,1,Control,0.0
2850940,1,Test,65.0
2852145,1,Test,5.0
2852158,1,Test,52.0
2852339,1,Test,109.0
2852455,1,Test,131.0
2852533,1,Test,6.0
2852661,1,Control,5.0
2852997,1,Control,12.0
2853086,1,Test,8.0
2853115,1,Control,5.0
2853210,1,Test,17.0
2854270,1,Test,6.0
2854377,1,Test,27.0
2854435,1,Test,17.0
2854923,1,Test,10.0
2854927,1,Test,8.0
2855134,1,Control,67.0
2856133,1,Control,0.0
2856330,1,Test,8.0
2856502,1,Test,10.0
2856567,1,Control,52.0
2856648,1,Test,147.0
2856778,1,Test,25.0
2856801,1,Test,51.0
2857079,1,Test,19.0
2857106,1,Control,27.0
2857152,1,Test,7.0
2857405,1,Control,0.0
2857733,1,Test,32.0
2857759,1,Control,126.0
2858015,1,Test,3.0
2858338,1,Test,4.0
2858412,1,Test,8.0
2858455,1,Test,139.0
2858504,1,Test,40.0
2858665,1,Test,8.0
2858768,1,Control,118.00000000000001
2858813,1,Control,49.0
2858874,1,Control,9.0
2858890,1,Control,86.0
2859040,1,Test,20.0
2859064,1,Control,43.0
2859751,1,Control,12.0
2859899,1,Control,9.0
2860247,1,Control,9.0
2860327,1,Test,8.0
2860895,1,Test,11.0
2861330,1,Control,55.0
2861609,1,Control,50.0
2861792,1,Test,22.0
2862693,1,Test,97.0
2863254,1,Test,11.0
2863255,1,Control,0.0
2863360,1,Control,49.0
2863472,1,Test,74.0
2863515,1,Test,110.0
2863539,1,Control,0.0
2863786,1,Control,17.0
2864159,1,Control,0.0
2864415,1,Control,7.0
2864960,1,Control,12.0
2865370,1,Test,33.0
2866128,1,Control,14.0
2866431,1,Test,9.0
2866434,1,Control,13.0
2866462,1,Control,10.0
2866503,1,Control,46.0
2866523,1,Control,26.0
2866632,1,Control,19.0
2866707,1,Test,37.0
2868548,1,Control,9.0
2869034,1,Test,17.0
2869244,1,Test,13.0
2869375,1,Test,7.0
2869384,1,Test,13.0
2869395,1,Test,17.0
2870012,1,Control,0.0
2870176,1,Test,4.0
2870521,1,Test,8.0
2870539,1,Test,18.0
2870699,1,Test,5.0
2871256,1,Test,12.0
2871721,1,Test,89.0
2871926,1,Control,12.0
2872086,1,Test,123.00000000000001
2872157,1,Test,16.0
2872224,1,Test,5.0
2872953,1,Test,13.0
2873060,1,Test,9.0
2873709,1,Control,75.0
2873827,1,Control,101.0
2874779,1,Test,23.0
2874909,1,Control,22.0
2874925,1,Test,3.0
2874933,1,Control,147.0
2875143,1,Control,23.0
2875217,1,Test,15.000000000000002
2875223,1,Control,22.0
2875466,1,Test,19.0
2875540,1,Test,25.0
2875988,1,Control,7.0
2876027,1,Control,0.0
2876118,1,Test,46.0
2876251,1,Control,42.0
2876364,1,Test,57.0
2876848,1,Test,12.0
2876859,1,Test,108.0
2876901,1,Test,138.0
2877141,1,Test,7.0
2877157,1,Control,21.0
2877305,1,Test,9.0
2877389,1,Test,89.0
2877612,1,Control,11.0
2877692,1,Test,4.0
2877728,1,Control,34.0
2878094,1,Control,0.0
2878171,1,Test,0.0
2878339,1,Control,41.0
2878434,1,Control,26.0
2878715,1,Control,26.0
2878870,1,Control,14.0
2878898,1,Test,30.000000000000004
2879347,1,Control,12.0
2879592,1,Test,46.0
2880251,1,Test,18.0
2880593,1,Test,126.00000000000001
2880714,1,Control,95.0
2881353,1,Test,28.0
2881420,1,Control,0.0
2881524,1,Test,38.0
2881693,1,Test,10.0
2881753,1,Control,8.0
2882001,1,Control,44.0
2882304,1,Test,5.0
2882324,1,Test,20.0
2882439,1,Test,9.0
2882702,1,Control,15.000000000000002
2882758,1,Control,47.0
2883141,1,Control,26.0
2883168,1,Test,14.0
2883620,1,Test,9.0
2883982,1,Test,5.0
2884220,1,Test,7.0
2884295,1,Control,0.0
2884298,1,Control,100.0
2884308,1,Test,11.0
2884350,1,Control,116.0
2885113,1,Test,14.0
2885193,1,Test,25.0
2885371,1,Test,78.0
2885694,1,Test,87.0
2886145,1,Test,34.0
2886170,1,Test,9.0
